time_step,vehicle_id,route_id,speed,co_emission,co2_emission,nox_emission,fuel_consumption,noise,pos_x,pos_y,lane_id,waiting_time,acceleration
180,route2_veh8,route2,7.653,159.014,10433.311,2.861,5.239,55.394,677.813,607.752,route2_lane0,5.906,-0.076
0,route2_veh9,route2,7.753,122.938,8195.505,5.125,3.011,67.83,199.215,890.215,route2_lane0,5.748,1.643
20,route2_veh9,route2,5.912,145.116,9561.379,2.998,4.941,50.367,379.094,337.346,route2_lane0,0.387,-0.513
40,route2_veh9,route2,6.543,120.17,5656.5,3.809,6.613,50.248,464.095,963.499,route2_lane0,10.381,0.785
60,route2_veh9,route2,4.638,183.43,10573.072,4.718,4.638,53.139,16.948,770.158,route2_lane0,16.143,0.02
80,route2_veh9,route2,6.292,132.792,9652.784,5.549,2.961,50.034,299.801,646.459,route2_lane0,19.484,-1.468
100,route2_veh9,route2,7.347,157.319,9165.197,5.49,2.599,51.642,228.235,246.604,route2_lane0,9.682,-0.828
120,route2_veh9,route2,6.648,199.844,9531.33,4.231,2.94,54.896,140.803,622.414,route2_lane0,15.626,-0.616
140,route2_veh9,route2,4.777,157.395,10247.333,5.14,5.781,56.498,345.192,917.486,route2_lane0,5.81,-1.015
160,route2_veh9,route2,8.975,147.721,9020.229,4.152,3.365,53.357,957.934,529.66,route2_lane0,4.838,2.09
180,route2_veh9,route2,11.047,150.204,9214.941,3.643,4.02,63.664,432.816,43.9,route2_lane0,3.315,1.373
0,route2_veh10,route2,4.152,142.0,8856.133,4.589,2.602,60.925,593.561,73.082,route2_lane0,12.447,0.462
20,route2_veh10,route2,7.852,150.574,8537.77,4.488,6.004,56.184,640.615,666.6,route2_lane0,3.254,-0.191
40,route2_veh10,route2,9.968,160.668,9030.413,3.999,2.95,58.042,848.042,728.861,route2_lane0,1.908,0.605
60,route2_veh10,route2,6.127,148.016,12649.583,3.753,3.842,59.946,919.531,993.255,route2_lane0,0.898,-0.648
80,route2_veh10,route2,5.701,189.639,11629.405,3.4,2.333,69.689,251.001,564.074,route2_lane0,7.172,1.008
100,route2_veh10,route2,4.578,171.923,9521.41,3.046,3.793,73.761,581.622,436.614,route2_lane0,11.602,0.686
120,route2_veh10,route2,10.234,153.131,8151.824,2.67,4.011,69.509,476.336,497.54,route2_lane0,4.094,0.922
140,route2_veh10,route2,4.495,160.909,10830.331,3.579,1.596,70.272,835.826,332.191,route2_lane0,13.872,0.199
160,route2_veh10,route2,8.36,185.775,6832.119,4.32,3.696,53.197,765.547,0.012,route2_lane0,8.331,-0.082
180,route2_veh10,route2,5.649,151.025,7869.131,2.914,4.879,68.547,848.425,422.629,route2_lane0,6.059,-1.149
0,route2_veh11,route2,9.388,120.565,8803.394,4.462,4.983,70.167,984.858,754.248,route2_lane0,7.864,-0.252
20,route2_veh11,route2,10.478,179.366,9627.977,3.192,3.37,69.516,583.773,952.222,route2_lane0,0.848,0.523
40,route2_veh11,route2,8.301,104.908,11077.921,3.002,3.816,62.846,508.891,369.281,route2_lane0,18.658,0.25
60,route2_veh11,route2,8.069,176.63,9018.999,5.795,4.43,68.225,861.691,274.072,route2_lane0,16.141,0.498
80,route2_veh11,route2,5.883,116.995,10159.252,4.779,4.658,73.677,496.259,380.518,route2_lane0,3.261,1.674
100,route2_veh11,route2,8.391,175.473,9059.05,3.928,2.682,67.622,817.128,546.43,route2_lane0,19.341,-0.357
120,route2_veh11,route2,7.014,130.19,10548.243,4.421,4.692,63.818,396.554,131.715,route2_lane0,17.306,-0.526
140,route2_veh11,route2,6.042,124.117,10540.218,3.608,5.26,56.262,624.874,571.746,route2_lane0,16.657,0.617
160,route2_veh11,route2,6.261,154.302,6835.647,4.409,3.171,65.532,334.05,732.699,route2_lane0,8.091,-1.353
180,route2_veh11,route2,5.928,98.779,7825.213,5.236,4.044,73.611,641.734,671.479,route2_lane0,12.646,-0.548
0,route2_veh12,route2,6.28,110.219,8879.802,4.26,3.236,60.8,980.369,67.503,route2_lane0,10.374,-0.957
20,route2_veh12,route2,6.539,122.273,10835.298,5.035,2.354,59.94,264.276,205.333,route2_lane0,9.661,-0.93
40,route2_veh12,route2,5.156,119.881,9810.901,4.069,3.478,51.89,951.423,297.291,route2_lane0,1.841,0.177
60,route2_veh12,route2,10.347,190.214,7550.628,4.83,5.011,67.666,610.007,312.907,route2_lane0,5.422,-1.148
80,route2_veh12,route2,9.035,158.145,10327.214,4.341,4.591,67.528,680.112,408.152,route2_lane0,0.308,-1.326
100,route2_veh12,route2,3.938,165.428,10358.086,3.938,5.324,54.714,672.46,977.007,route2_lane0,2.038,-0.334
120,route2_veh12,route2,6.953,144.769,9837.962,3.63,4.069,56.468,434.403,723.448,route2_lane0,0.181,0.826
140,route2_veh12,route2,10.499,191.444,7561.606,4.69,3.697,54.982,877.47,738.723,route2_lane0,0.275,0.263
160,route2_veh12,route2,5.432,129.284,8125.712,3.168,4.133,68.318,606.732,672.872,route2_lane0,1.623,-0.716
180,route2_veh12,route2,7.999,164.16,9613.933,4.743,4.682,68.572,737.917,521.449,route2_lane0,1.369,-1.238
0,route2_veh13,route2,8.367,143.721,11109.467,6.364,3.414,72.384,666.463,787.387,route2_lane0,9.087,-1.381
20,route2_veh13,route2,4.323,170.788,8591.209,5.719,6.193,73.407,64.006,824.743,route2_lane0,5.848,-0.767
40,route2_veh13,route2,6.226,148.638,9538.083,2.08,4.186,73.178,105.393,764.441,route2_lane0,8.193,-0.69
60,route2_veh13,route2,4.487,174.396,9081.556,3.72,4.99,70.353,685.134,110.432,route2_lane0,5.784,0.34
80,route2_veh13,route2,4.83,125.238,13923.642,5.245,2.849,70.714,789.293,307.796,route2_lane0,18.276,-1.322
100,route2_veh13,route2,6.749,159.836,9628.84,1.781,3.97,63.834,503.132,193.863,route2_lane0,17.176,-0.851
120,route2_veh13,route2,8.844,164.481,10130.142,4.607,6.257,54.009,673.645,179.253,route2_lane0,13.879,-1.131
140,route2_veh13,route2,6.165,141.147,10963.725,4.918,2.954,52.089,19.129,165.748,route2_lane0,17.817,0.055
160,route2_veh13,route2,5.581,112.245,9174.474,3.692,6.627,56.134,57.732,391.033,route2_lane0,4.684,0.433
180,route2_veh13,route2,9.043,212.653,7121.025,2.12,6.071,67.554,171.694,500.113,route2_lane0,8.239,0.39
0,route3_veh0,route3,13.983,123.107,5481.935,3.086,2.475,58.43,142.842,692.074,route3_lane0,4.125,0.255
20,route3_veh0,route3,15.575,94.134,6849.709,1.551,3.1,69.819,69.046,474.255,route3_lane0,11.214,-0.05
40,route3_veh0,route3,17.393,124.921,7164.827,4.759,3.772,71.083,485.095,333.628,route3_lane0,15.831,0.389
60,route3_veh0,route3,9.042,94.925,5759.95,2.936,4.637,72.544,203.473,66.974,route3_lane0,17.547,-0.457
80,route3_veh0,route3,15.545,43.828,6011.29,3.211,4.6,60.837,997.182,559.059,route3_lane0,6.423,-0.492
100,route3_veh0,route3,11.094,70.258,5988.351,2.815,2.795,68.068,656.729,708.766,route3_lane0,0.167,-2.206
120,route3_veh0,route3,14.955,71.558,6538.061,2.993,3.999,63.71,66.463,766.515,route3_lane0,11.674,0.668
140,route3_veh0,route3,15.114,119.726,6908.975,4.41,3.81,65.512,742.253,169.881,route3_lane0,3.9,-0.861
160,route3_veh0,route3,13.89,111.58,7056.48,3.311,5.1,72.228,578.807,632.391,route3_lane0,3.13,1.072
180,route3_veh0,route3,18.428,94.549,5698.076,2.348,2.31,55.373,424.851,907.839,route3_lane0,10.141,-0.785
0,route3_veh1,route3,10.277,137.982,7464.03,4.031,2.742,67.309,264.062,939.068,route3_lane0,12.727,0.855
20,route3_veh1,route3,9.473,77.623,7576.397,2.052,3.863,56.616,661.969,814.94,route3_lane0,15.561,-1.367
40,route3_veh1,route3,10.91,114.551,7138.575,2.461,2.391,50.779,259.576,33.676,route3_lane0,17.584,-1.963
60,route3_veh1,route3,14.049,60.88,6923.947,2.737,4.079,72.203,325.291,900.961,route3_lane0,19.923,-0.302
80,route3_veh1,route3,14.005,107.904,7410.048,1.464,4.157,71.451,997.628,241.496,route3_lane0,0.807,0.612
100,route3_veh1,route3,9.95,93.898,6748.901,2.866,3.734,57.819,654.342,232.018,route3_lane0,0.288,1.431
120,route3_veh1,route3,14.866,133.223,7302.851,4.091,5.412,71.611,586.937,580.95,route3_lane0,19.814,1.024
140,route3_veh1,route3,11.946,139.085,5736.043,4.532,3.9,73.205,929.14,341.905,route3_lane0,10.554,-1.399
160,route3_veh1,route3,14.877,122.131,6029.937,3.124,5.354,66.938,373.123,941.692,route3_lane0,3.347,-0.506
180,route3_veh1,route3,18.888,100.092,8114.902,4.341,2.658,65.899,599.302,179.356,route3_lane0,14.103,-0.485
0,route3_veh2,route3,18.961,86.726,6364.321,3.342,4.954,70.954,802.811,960.92,route3_lane0,10.719,0.854
20,route3_veh2,route3,5.411,92.585,7113.719,1.849,3.786,64.58,592.84,354.925,route3_lane0,1.04,-0.204
40,route3_veh2,route3,12.778,88.709,7053.532,2.242,2.269,71.575,886.093,196.654,route3_lane0,14.749,0.623
60,route3_veh2,route3,15.686,84.211,7129.115,3.82,3.366,71.185,62.394,335.279,route3_lane0,1.34,0.455
80,route3_veh2,route3,12.382,81.336,6570.194,1.451,2.909,54.187,147.276,973.077,route3_lane0,15.186,-0.285
100,route3_veh2,route3,12.815,111.986,7936.872,2.35,2.197,55.813,129.679,256.463,route3_lane0,7.106,-1.042
120,route3_veh2,route3,11.632,104.536,7573.538,2.443,2.987,71.616,154.925,82.737,route3_lane0,9.691,-0.927
140,route3_veh2,route3,14.719,55.353,6332.481,3.301,3.584,53.602,623.998,273.64,route3_lane0,9.757,2.693
160,route3_veh2,route3,12.758,79.174,7990.007,2.45,3.283,61.461,725.006,574.288,route3_lane0,13.344,-0.636
180,route3_veh2,route3,14.446,109.218,7311.936,1.072,3.121,54.879,489.393,741.641,route3_lane0,9.851,0.845
0,route3_veh3,route3,16.741,98.45,8036.884,2.633,1.696,61.35,762.447,126.002,route3_lane0,3.928,-0.924
20,route3_veh3,route3,18.712,140.649,9684.414,2.841,3.696,59.304,661.667,141.224,route3_lane0,11.418,-1.517
40,route3_veh3,route3,11.233,79.068,6009.762,2.461,2.852,73.178,969.927,571.26,route3_lane0,2.86,0.833
60,route3_veh3,route3,16.654,87.17,5866.705,2.769,4.58,69.898,175.123,672.765,route3_lane0,4.41,0.194
80,route3_veh3,route3,14.226,92.305,5709.838,2.113,3.935,68.757,152.049,458.324,route3_lane0,7.024,1.229
100,route3_veh3,route3,12.907,77.258,5582.542,2.332,3.692,61.702,466.299,760.576,route3_lane0,3.09,-0.187
120,route3_veh3,route3,4.757,87.507,6115.878,4.388,3.015,50.762,204.448,340.412,route3_lane0,10.212,0.383
140,route3_veh3,route3,15.305,105.385,7460.749,6.926,1.316,70.98,160.68,24.972,route3_lane0,8.981,1.725
160,route3_veh3,route3,11.291,108.238,4827.674,3.751,2.984,70.036,392.094,750.77,route3_lane0,2.51,-1.13
180,route3_veh3,route3,10.807,118.948,7691.16,4.849,3.224,51.654,19.155,826.859,route3_lane0,10.495,0.669
0,route3_veh4,route3,10.844,118.625,6546.894,2.936,3.492,73.33,265.496,611.464,route3_lane0,13.57,0.252
20,route3_veh4,route3,15.607,88.612,5643.987,3.955,4.276,74.753,311.879,339.972,route3_lane0,1.579,1.473
40,route3_veh4,route3,8.082,90.188,8095.542,2.534,4.04,51.545,92.361,162.791,route3_lane0,11.904,-0.191
60,route3_veh4,route3,13.256,25.222,6557.035,1.37,4.606,68.847,577.891,904.36,route3_lane0,16.348,0.777
80,route3_veh4,route3,10.153,143.684,8011.849,2.763,4.536,56.791,190.61,184.632,route3_lane0,6.842,-1.106
100,route3_veh4,route3,16.669,93.529,7258.256,2.43,1.579,62.32,299.942,596.082,route3_lane0,8.677,0.27
120,route3_veh4,route3,15.734,102.644,8442.819,2.154,3.943,70.525,566.605,657.03,route3_lane0,17.968,0.2
140,route3_veh4,route3,8.035,75.999,6640.478,3.093,2.27,52.968,980.568,214.696,route3_lane0,1.345,2.412
160,route3_veh4,route3,17.549,115.053,6893.648,2.788,2.448,54.313,567.974,296.358,route3_lane0,18.766,0.077
180,route3_veh4,route3,7.277,78.49,6262.313,4.888,3.957,56.321,577.632,359.209,route3_lane0,16.471,-1.335
0,route3_veh5,route3,12.719,133.145,5126.687,1.603,2.816,55.226,84.688,466.693,route3_lane0,9.643,1.038
20,route3_veh5,route3,11.647,113.794,8360.34,2.537,2.989,61.478,303.286,932.555,route3_lane0,2.373,1.154
40,route3_veh5,route3,13.571,111.23,6137.251,3.034,0.912,54.03,656.41,971.151,route3_lane0,11.244,-0.658
60,route3_veh5,route3,11.972,104.262,5548.448,2.793,4.01,66.544,76.803,354.666,route3_lane0,11.013,0.157
80,route3_veh5,route3,16.477,91.594,7353.137,4.197,2.028,52.647,354.898,413.173,route3_lane0,13.516,-0.709
100,route3_veh5,route3,11.333,105.11,5237.206,2.604,3.717,51.048,419.183,168.204,route3_lane0,17.587,-0.333
120,route3_veh5,route3,8.457,108.04,9081.413,3.018,3.625,65.746,403.211,752.398,route3_lane0,10.626,0.693
140,route3_veh5,route3,10.801,145.452,7807.702,3.553,3.634,63.507,844.666,431.302,route3_lane0,7.581,-0.249
160,route3_veh5,route3,12.442,107.75,6726.435,4.219,1.449,64.326,325.211,39.269,route3_lane0,5.44,0.144
180,route3_veh5,route3,12.717,110.49,5676.952,4.279,4.442,73.669,400.212,783.298,route3_lane0,5.319,0.584
0,route3_veh6,route3,17.948,126.765,5851.517,3.361,2.107,57.68,546.459,417.193,route3_lane0,3.205,0.572
20,route3_veh6,route3,12.097,69.763,7305.672,3.251,3.206,52.506,16.592,661.719,route3_lane0,12.049,-0.756
40,route3_veh6,route3,11.549,84.696,7438.57,2.642,3.261,51.266,39.392,573.95,route3_lane0,7.858,0.74
60,route3_veh6,route3,13.218,89.713,6683.996,2.962,1.669,74.345,544.199,275.239,route3_lane0,14.189,1.495
80,route3_veh6,route3,14.42,93.309,7900.802,0.873,3.301,70.809,805.649,224.319,route3_lane0,4.522,-0.603
100,route3_veh6,route3,12.668,77.584,7894.579,2.631,0.493,58.36,394.572,529.941,route3_lane0,3.227,-0.375
120,route3_veh6,route3,16.986,107.83,6011.546,3.456,2.941,59.027,408.456,679.697,route3_lane0,1.134,-0.695
140,route3_veh6,route3,12.71,89.601,5570.53,3.608,2.083,72.152,895.69,297.287,route3_lane0,4.6,0.776
160,route3_veh6,route3,8.6,87.465,8067.906,3.516,4.378,59.925,156.317,737.951,route3_lane0,7.209,0.522
180,route3_veh6,route3,9.41,122.342,7960.84,4.83,2.99,61.692,619.39,411.19,route3_lane0,8.55,0.712
0,route3_veh7,route3,15.138,52.921,6315.985,3.437,3.585,70.582,556.191,779.517,route3_lane0,0.324,0.425
20,route3_veh7,route3,10.143,83.075,5795.543,3.83,4.3,58.108,676.484,594.242,route3_lane0,12.063,0.451
40,route3_veh7,route3,15.207,144.545,4646.39,2.476,2.665,67.309,233.333,625.33,route3_lane0,14.942,0.721
60,route3_veh7,route3,13.851,75.303,5699.094,4.25,4.179,58.299,465.337,13.682,route3_lane0,1.632,-0.039
80,route3_veh7,route3,9.787,147.785,5135.408,3.189,4.407,74.133,50.417,890.384,route3_lane0,11.538,-1.255
100,route3_veh7,route3,13.037,171.71,4630.821,4.059,3.227,53.582,714.719,293.353,route3_lane0,10.509,0.772
120,route3_veh7,route3,14.81,107.454,7630.258,4.058,3.768,57.396,1.112,271.955,route3_lane0,4.358,0.148
140,route3_veh7,route3,16.56,135.908,6490.456,3.046,2.495,66.626,556.578,342.731,route3_lane0,2.692,1.173
160,route3_veh7,route3,13.694,116.162,6519.632,2.127,4.281,52.955,0.031,712.137,route3_lane0,7.132,0.721
180,route3_veh7,route3,16.511,103.357,6903.477,3.554,2.538,63.722,379.979,607.135,route3_lane0,7.775,0.03
0,route3_veh8,route3,12.01,94.708,5983.946,2.712,4.819,71.84,995.569,582.714,route3_lane0,16.249,-2.488
20,route3_veh8,route3,9.379,73.117,8979.311,2.054,2.247,53.33,632.396,128.326,route3_lane0,11.57,1.137
40,route3_veh8,route3,16.302,126.534,7491.608,3.362,5.161,65.479,186.64,25.69,route3_lane0,5.691,-0.0
60,route3_veh8,route3,19.258,74.631,6330.098,3.416,3.346,64.639,541.374,86.032,route3_lane0,1.141,-0.982
80,route3_veh8,route3,13.588,77.398,4786.351,3.258,4.504,51.039,498.13,689.31,route3_lane0,5.046,0.475
100,route3_veh8,route3,15.741,61.357,8866.791,3.574,4.8,61.655,189.936,701.738,route3_lane0,11.129,-1.342
120,route3_veh8,route3,15.118,93.933,5465.72,4.23,2.435,68.906,454.184,412.28,route3_lane0,18.695,1.628
140,route3_veh8,route3,11.442,91.477,7356.812,3.077,2.806,58.483,505.932,161.923,route3_lane0,13.162,-0.166
160,route3_veh8,route3,9.54,57.816,4467.94,1.645,2.691,66.206,61.446,813.723,route3_lane0,18.81,1.953
180,route3_veh8,route3,14.201,103.277,6699.324,1.805,4.851,60.037,338.084,126.824,route3_lane0,7.835,1.807
0,route3_veh9,route3,14.518,81.793,9614.573,4.191,3.613,58.637,803.012,540.279,route3_lane0,1.586,1.027
20,route3_veh9,route3,15.585,103.477,4749.905,2.197,3.326,60.819,595.68,80.615,route3_lane0,18.791,-0.076
40,route3_veh9,route3,14.517,137.228,9752.885,2.596,3.891,56.927,940.88,124.346,route3_lane0,17.503,0.57
60,route3_veh9,route3,14.308,36.694,7686.69,3.126,3.178,70.242,950.533,22.066,route3_lane0,19.65,2.047
80,route3_veh9,route3,10.975,89.923,9389.019,2.168,2.85,64.987,902.403,383.215,route3_lane0,4.327,-0.147
100,route3_veh9,route3,11.178,98.069,7353.597,3.418,1.624,69.995,554.687,825.932,route3_lane0,12.629,1.064
120,route3_veh9,route3,14.4,133.656,7478.926,2.902,5.672,55.512,625.651,571.608,route3_lane0,3.697,0.889
140,route3_veh9,route3,13.437,84.647,6983.278,4.589,4.095,52.003,441.834,163.367,route3_lane0,3.689,-1.141
160,route3_veh9,route3,11.567,68.622,6634.049,2.439,0.471,59.57,839.147,145.327,route3_lane0,10.114,2.053
180,route3_veh9,route3,18.087,147.432,7003.702,4.024,3.575,66.139,45.585,945.971,route3_lane0,16.843,-1.337
0,route3_veh10,route3,11.636,94.534,6681.181,2.919,3.452,56.146,358.14,989.505,route3_lane0,13.686,-1.061
20,route3_veh10,route3,15.933,47.359,8299.667,4.386,3.098,60.386,24.005,335.372,route3_lane0,3.542,-2.603
40,route3_veh10,route3,17.591,116.623,5598.067,1.402,3.073,54.476,797.514,677.546,route3_lane0,10.939,-0.213
60,route3_veh10,route3,15.447,98.798,6561.904,2.643,4.581,74.813,240.671,874.307,route3_lane0,16.612,-0.627
80,route3_veh10,route3,11.495,65.688,7219.867,2.939,3.9,58.355,730.87,420.011,route3_lane0,11.567,-0.534
100,route3_veh10,route3,14.304,111.886,5765.776,3.424,4.68,60.068,519.612,996.526,route3_lane0,2.704,-2.217
120,route3_veh10,route3,10.103,140.729,6043.683,1.826,3.202,60.46,357.811,593.781,route3_lane0,11.512,2.068
140,route3_veh10,route3,12.69,69.024,9524.597,4.594,4.079,50.63,354.832,780.213,route3_lane0,11.278,-0.812
160,route3_veh10,route3,15.638,73.066,8589.445,3.313,4.087,62.204,133.182,261.333,route3_lane0,8.382,1.467
180,route3_veh10,route3,14.04,162.789,4407.899,2.968,4.041,54.36,471.649,91.422,route3_lane0,12.514,0.123
0,route3_veh11,route3,6.43,129.865,8045.902,3.052,3.629,72.266,596.945,810.161,route3_lane0,8.593,1.074
20,route3_veh11,route3,13.962,104.851,5148.921,3.287,2.568,56.171,306.415,555.134,route3_lane0,11.76,-0.638
40,route3_veh11,route3,18.761,69.428,6892.63,1.706,2.704,60.008,811.866,13.862,route3_lane0,12.988,-0.918
60,route3_veh11,route3,16.205,115.103,9794.73,1.521,4.659,73.294,996.949,720.157,route3_lane0,5.744,1.146
80,route3_veh11,route3,14.008,94.313,5728.884,2.281,5.45,55.977,758.04,760.006,route3_lane0,6.252,0.001
100,route3_veh11,route3,8.951,89.62,6844.236,3.111,3.221,69.547,765.859,691.656,route3_lane0,19.313,0.396
120,route3_veh11,route3,10.043,92.896,8353.192,3.895,2.027,62.611,312.19,427.467,route3_lane0,12.904,0.351
140,route3_veh11,route3,10.497,119.101,4794.358,2.367,3.996,72.731,370.232,751.279,route3_lane0,17.94,-0.634
160,route3_veh11,route3,11.983,109.252,6639.148,3.458,2.903,62.154,109.014,248.54,route3_lane0,6.339,-0.183
180,route3_veh11,route3,13.776,105.318,7817.736,2.569,3.808,53.667,690.323,945.024,route3_lane0,13.651,0.551
0,route3_veh12,route3,13.022,47.838,7008.637,5.213,3.04,70.06,861.418,137.3,route3_lane0,19.048,-0.728
20,route3_veh12,route3,16.578,68.553,7750.794,3.59,3.258,71.463,131.687,705.041,route3_lane0,14.84,0.339
40,route3_veh12,route3,9.571,120.504,6715.905,3.073,3.473,61.887,849.098,383.397,route3_lane0,3.366,-0.15
60,route3_veh12,route3,13.536,130.73,7584.023,2.149,5.885,61.522,828.709,829.563,route3_lane0,14.188,0.265
80,route3_veh12,route3,16.655,126.434,7933.856,2.685,2.828,60.194,886.38,47.197,route3_lane0,19.228,0.333
100,route3_veh12,route3,16.196,136.315,5608.783,2.163,3.26,69.388,393.122,139.254,route3_lane0,0.214,0.308
120,route3_veh12,route3,14.272,100.986,4933.318,1.684,3.681,61.017,879.915,505.521,route3_lane0,10.155,-2.133
140,route3_veh12,route3,12.456,97.342,8094.256,4.703,1.762,69.627,195.713,820.253,route3_lane0,12.975,-1.786
160,route3_veh12,route3,9.401,42.096,7915.418,2.172,1.382,64.901,995.734,435.262,route3_lane0,18.414,0.145
180,route3_veh12,route3,11.626,96.016,6318.242,1.652,2.685,53.009,67.605,724.029,route3_lane0,18.576,0.521
0,route3_veh13,route3,10.015,95.462,3969.815,3.178,4.829,67.968,110.604,35.59,route3_lane0,19.887,-1.474
20,route3_veh13,route3,16.759,88.794,5900.075,1.031,3.503,71.536,866.036,9.911,route3_lane0,15.561,2.042
40,route3_veh13,route3,13.832,99.443,7218.707,2.989,2.587,63.46,992.136,857.531,route3_lane0,1.947,0.823
60,route3_veh13,route3,10.074,132.588,7664.114,2.447,4.402,50.015,307.819,241.165,route3_lane0,4.671,-0.498
80,route3_veh13,route3,7.687,111.789,4419.512,1.772,1.324,52.67,953.403,60.227,route3_lane0,5.953,-0.086
100,route3_veh13,route3,9.872,70.694,7403.681,2.449,3.716,53.096,70.536,909.43,route3_lane0,3.803,-0.885
120,route3_veh13,route3,13.543,132.582,7562.016,2.588,3.657,50.331,511.78,769.443,route3_lane0,18.696,-0.241
140,route3_veh13,route3,12.507,105.302,5508.634,1.984,2.011,63.614,159.88,691.247,route3_lane0,3.351,-1.6
160,route3_veh13,route3,13.104,50.787,7651.468,3.811,2.406,63.676,87.447,377.363,route3_lane0,8.27,0.42
180,route3_veh13,route3,11.852,96.907,6283.016,1.816,3.0,74.531,381.616,775.235,route3_lane0,6.852,0.269
0,route4_veh0,route4,10.471,107.189,7918.269,2.981,2.797,57.843,635.645,355.958,route4_lane0,2.97,-0.528
20,route4_veh0,route4,17.713,104.494,5338.345,2.19,2.386,57.497,642.795,600.945,route4_lane0,13.922,-0.71
40,route4_veh0,route4,17.273,83.427,6320.071,1.067,2.475,52.747,883.684,342.93,route4_lane0,13.677,0.494
60,route4_veh0,route4,12.903,91.218,4825.053,3.091,2.276,53.679,297.977,89.76,route4_lane0,18.217,-0.195
80,route4_veh0,route4,13.979,89.61,6053.771,1.772,3.32,72.112,553.993,534.559,route4_lane0,3.909,1.654
100,route4_veh0,route4,10.708,58.077,5612.754,3.692,3.95,51.24,257.063,465.036,route4_lane0,4.54,0.243
120,route4_veh0,route4,14.905,99.388,4287.448,1.61,2.936,62.226,351.65,909.548,route4_lane0,11.379,0.536
140,route4_veh0,route4,16.079,109.564,5540.071,0.592,2.607,69.848,940.992,623.21,route4_lane0,14.833,1.002
160,route4_veh0,route4,15.288,104.491,5832.658,2.37,4.669,61.259,748.963,356.982,route4_lane0,12.695,-0.943
180,route4_veh0,route4,15.758,76.581,4801.679,2.719,4.009,62.065,216.031,967.271,route4_lane0,14.303,-0.845
0,route4_veh1,route4,13.738,108.708,7639.513,2.441,4.856,56.304,446.726,123.45,route4_lane0,4.12,0.224
20,route4_veh1,route4,16.881,106.562,5084.757,2.672,3.672,68.281,769.747,975.41,route4_lane0,11.471,1.528
40,route4_veh1,route4,17.749,61.681,6080.673,1.727,3.379,59.841,473.436,854.547,route4_lane0,6.8,1.23
60,route4_veh1,route4,15.613,105.705,6164.008,1.221,3.515,63.384,635.323,196.487,route4_lane0,4.235,-0.834
80,route4_veh1,route4,13.721,89.012,7840.201,2.686,2.268,73.828,719.245,930.165,route4_lane0,10.552,1.89
100,route4_veh1,route4,12.175,104.078,6873.332,0.61,5.015,54.156,379.737,617.194,route4_lane0,19.396,1.291
120,route4_veh1,route4,15.067,99.789,7107.489,3.947,3.568,65.584,602.469,489.786,route4_lane0,10.573,-1.05
140,route4_veh1,route4,14.729,42.948,7163.779,1.952,4.923,60.943,276.754,558.171,route4_lane0,6.94,-0.775
160,route4_veh1,route4,7.805,95.711,4006.626,2.18,4.643,62.125,85.403,972.461,route4_lane0,10.36,0.361
180,route4_veh1,route4,9.899,109.814,3254.73,1.87,2.512,54.874,504.911,768.747,route4_lane0,1.239,0.633
0,route4_veh2,route4,11.045,99.967,6405.119,1.921,2.519,60.543,39.923,449.079,route4_lane0,11.552,0.696
20,route4_veh2,route4,8.444,114.59,5685.628,2.182,2.219,69.165,966.274,970.074,route4_lane0,17.301,-0.26
40,route4_veh2,route4,18.796,115.053,7534.668,1.084,1.849,68.944,281.918,318.04,route4_lane0,18.493,-2.839
60,route4_veh2,route4,13.933,77.778,6745.711,3.266,1.384,58.582,852.048,559.218,route4_lane0,10.295,0.3
80,route4_veh2,route4,13.687,104.833,5614.331,2.681,3.46,64.392,126.115,581.722,route4_lane0,15.327,0.195
100,route4_veh2,route4,16.886,89.075,7399.88,2.779,2.049,57.742,201.795,908.826,route4_lane0,15.208,0.319
120,route4_veh2,route4,10.432,121.35,7186.408,1.795,1.462,65.416,40.334,326.17,route4_lane0,9.371,-0.145
140,route4_veh2,route4,12.835,87.36,7260.393,1.802,4.679,50.525,34.431,445.826,route4_lane0,16.333,-1.912
160,route4_veh2,route4,16.579,96.995,7867.467,2.113,1.901,73.455,275.567,332.173,route4_lane0,14.016,1.421
180,route4_veh2,route4,15.786,80.253,6341.397,2.572,1.5,57.612,982.947,642.777,route4_lane0,14.354,-0.779
0,route4_veh3,route4,13.812,101.078,6146.909,3.857,2.8,73.692,218.772,326.221,route4_lane0,15.124,0.232
20,route4_veh3,route4,18.676,56.738,8455.571,2.127,2.757,54.201,354.797,399.983,route4_lane0,1.148,-1.89
40,route4_veh3,route4,16.873,100.19,6869.212,1.404,2.119,67.527,410.732,504.637,route4_lane0,0.147,1.799
60,route4_veh3,route4,17.211,126.797,6367.025,2.112,2.944,62.549,909.93,717.262,route4_lane0,11.641,0.338
80,route4_veh3,route4,15.144,102.791,4677.307,0.0,3.388,67.429,83.223,862.96,route4_lane0,9.611,-0.095
100,route4_veh3,route4,14.258,76.327,7688.199,2.283,3.527,63.942,54.61,971.845,route4_lane0,10.252,-0.477
120,route4_veh3,route4,13.194,49.091,5980.671,3.294,2.703,57.446,780.048,471.626,route4_lane0,4.55,-0.246
140,route4_veh3,route4,12.547,70.844,6289.546,2.992,2.991,54.479,891.14,460.355,route4_lane0,14.193,0.307
160,route4_veh3,route4,14.835,82.27,5484.368,1.915,2.521,61.693,605.897,428.352,route4_lane0,0.542,0.359
