time_step,vehicle_id,route_id,speed,co_emission,co2_emission,nox_emission,fuel_consumption,noise,pos_x,pos_y,lane_id,waiting_time,acceleration
1371,135,!135,10.367,0.0,0.0,0.0,0.0,61.129,629.201,2608.565,464275477#3_0,0.0,-0.338
1371,136,!136,13.563,0.0,0.0,0.0,0.0,63.461,433.106,2328.05,-776297280_0,0.0,-0.412
1371,137,!137,13.85,6.706,1926.585,0.712,624.585,64.447,669.294,2418.423,:4594098409_0_0,0.0,-0.04
1372,122,!122,9.034,40.078,7245.28,2.206,2348.795,70.876,585.514,2589.638,-464275474#1_0,0.0,2.529
1372,125,!125,28.523,268.621,14385.796,6.466,4663.56,76.175,899.386,2274.892,1208491992#1_1,0.0,1.326
1372,126,!126,22.127,0.0,0.0,0.0,0.0,69.123,902.919,2351.428,1208491992#1_1,0.0,-0.47
1372,127,!127,11.653,56.407,7500.214,2.514,2431.448,70.228,727.573,2529.034,464275053#6_0,0.0,2.073
1372,135,!135,6.545,0.0,0.0,0.0,0.0,51.95,624.711,2613.328,464275477#3_0,0.0,-3.822
1372,136,!136,12.863,0.0,0.0,0.0,0.0,62.394,420.271,2328.887,-776297280_0,0.0,-0.7
1372,137,!137,13.109,0.0,0.0,0.0,0.0,62.528,660.913,2428.502,-368732322#1_0,0.0,-0.74
1373,122,!122,11.582,67.345,8740.497,2.908,2833.524,72.155,594.055,2597.46,-464275474#1_0,0.0,2.547
1373,125,!125,24.175,0.0,0.0,0.0,0.0,68.99,900.5,2299.041,1208491992#1_1,0.0,-4.348
1373,126,!126,22.644,84.048,6085.062,2.478,1972.679,71.089,903.538,2374.005,1208491992#2_1,0.0,0.517
1373,127,!127,10.716,0.0,0.0,0.0,0.0,60.135,719.046,2522.539,464275053#6_0,0.0,-0.937
1373,135,!135,8.553,28.815,5903.918,1.791,1913.951,68.436,618.122,2618.585,:4594104819_4_0,0.0,2.007
1373,136,!136,13.794,40.475,5007.247,1.796,1623.277,67.123,409.59,2334.689,-776297280_0,0.0,0.931
1373,137,!137,13.399,16.892,2913.124,1.054,944.402,64.959,652.251,2438.732,:4594098407_0_0,0.0,0.29
1374,122,!122,13.886,89.615,9427.684,3.359,3056.298,72.28,604.295,2606.838,-464275474#1_0,0.0,2.305
1374,125,!125,20.267,0.0,0.0,0.0,0.0,66.553,901.434,2319.286,1208491992#1_1,0.0,-3.908
1374,126,!126,22.446,16.313,2157.504,0.767,699.455,69.67,903.864,2396.445,1208491992#2_1,0.0,-0.198
1374,127,!127,7.688,0.0,0.0,0.0,0.0,54.215,711.915,2521.368,:3725790426_0_0,0.0,-3.028
1374,135,!135,7.801,0.0,0.0,0.0,0.0,57.885,610.915,2617.001,:4594104819_4_0,0.0,-0.752
1374,136,!136,13.587,0.682,1386.726,0.523,449.573,63.893,410.124,2348.248,-776297280_0,0.0,-0.207
1374,137,!137,9.316,0.0,0.0,0.0,0.0,56.191,646.223,2445.841,-368732322#0_0,0.0,-4.083
1375,125,!125,16.367,0.0,0.0,0.0,0.0,63.626,902.188,2335.636,1208491992#1_1,0.0,-3.9
1375,126,!126,21.694,0.0,0.0,0.0,0.0,68.555,904.18,2418.134,1208491992#2_1,0.0,-0.751
1375,127,!127,7.479,0.0,0.0,0.0,0.0,59.263,706.527,2526.533,464275477#0_0,0.0,-0.208
1375,135,!135,9.002,20.073,4351.993,1.387,1410.851,65.37,604.164,2611.059,464275474#1_0,0.0,1.202
1375,136,!136,13.537,5.915,1874.054,0.694,607.555,64.204,410.829,2361.767,-776297280_0,0.0,-0.05
1375,137,!137,5.166,0.0,0.0,0.0,0.0,49.109,642.878,2449.78,-368732322#0_0,0.0,-4.15
1376,125,!125,12.087,0.0,0.0,0.0,0.0,59.542,902.747,2347.71,1208491992#1_1,0.0,-4.28
1376,126,!126,21.67,29.027,2952.424,1.116,957.148,69.495,904.137,2439.8,1208491992#2_1,0.0,-0.024
1376,127,!127,9.576,37.915,6554.171,2.055,2124.754,69.305,699.96,2533.503,464275477#0_0,0.0,2.097
1376,135,!135,10.835,43.303,6485.891,2.129,2102.623,68.843,596.172,2603.741,464275474#1_0,0.0,1.833
1376,136,!136,12.996,0.0,0.0,0.0,0.0,62.78,411.505,2374.745,-776297280_0,0.0,-0.542
1376,137,!137,6.482,10.961,3889.335,1.147,1260.858,64.527,638.232,2454.252,:3725789304_4_0,0.0,1.316
1377,125,!125,7.587,0.0,0.0,0.0,0.0,53.549,903.098,2355.289,1208491992#1_1,0.0,-4.5
1377,126,!126,22.11,72.485,5496.079,2.213,1781.744,70.63,904.041,2461.906,1208491992#2_1,0.0,0.44
1377,127,!127,11.506,51.447,7042.12,2.355,2282.943,69.573,692.069,2541.878,464275477#0_0,0.0,1.929
1377,135,!135,12.731,62.617,7539.078,2.61,2444.048,70.064,586.782,2595.143,464275474#1_0,0.0,1.896
1377,136,!136,13.02,7.514,2062.31,0.758,668.584,64.015,415.298,2386.691,:cluster_10209433771_7243109542_9_0,0.0,0.025
1377,137,!137,6.952,5.187,2506.871,0.834,812.697,61.359,631.592,2454.415,:3725789304_4_0,0.0,0.47
1378,125,!125,5.325,0.0,0.0,0.0,0.0,51.549,902.531,2360.538,:2929034393_2_0,0.0,-2.262
1378,126,!126,18.817,0.0,0.0,0.0,0.0,65.581,903.958,2480.72,1208491992#2_1,0.0,-3.293
1378,127,!127,12.832,46.463,5900.539,2.061,1912.865,67.945,683.267,2551.217,:8157194838_4_0,0.0,1.326
1378,135,!135,9.264,0.0,0.0,0.0,0.0,56.255,579.949,2588.886,464275474#1_0,0.0,-3.467
1378,136,!136,12.915,3.375,1667.237,0.623,540.509,63.629,421.691,2397.469,1116251857_0,0.0,-0.105
1378,137,!137,6.946,0.976,1659.541,0.628,538.013,59.583,625.993,2450.337,464275053#10_0,0.0,-0.006
1379,125,!125,5.139,0.0,0.0,0.0,0.0,57.7,898.038,2362.198,-506648334#12_0,0.0,-0.186
1379,126,!126,15.268,0.0,0.0,0.0,0.0,62.719,903.892,2495.985,1208491992#2_1,0.0,-3.55
1379,127,!127,10.879,0.0,0.0,0.0,0.0,58.993,675.803,2559.136,464275477#1_0,0.0,-1.953
1379,135,!135,4.9,0.0,0.0,0.0,0.0,48.42,576.334,2585.577,464275474#1_0,0.0,-4.363
1379,136,!136,13.673,33.796,4428.766,1.588,1435.744,66.499,423.083,2411.071,1116251857_0,0.0,0.758
1379,137,!137,9.19,37.106,6701.72,2.066,2172.585,69.74,618.94,2444.446,464275053#10_0,0.0,2.244
1380,125,!125,7.565,26.758,6285.591,1.81,2037.675,69.755,890.473,2362.331,-506648334#12_0,0.0,2.426
1380,126,!126,11.114,0.0,0.0,0.0,0.0,58.454,903.843,2507.098,1208491992#2_1,0.0,-4.153
1380,127,!127,7.096,0.0,0.0,0.0,0.0,52.914,670.934,2564.302,464275477#1_0,0.0,-3.783
1380,135,!135,6.954,19.225,5330.923,1.521,1728.189,67.879,571.905,2580.313,:4598734346_2_0,0.0,2.054
1380,136,!136,14.037,21.587,3246.569,1.18,1052.499,65.578,424.512,2425.036,1116251857_0,0.0,0.364
1380,137,!137,10.932,42.115,6294.894,2.076,2040.705,68.525,610.551,2437.439,464275053#10_0,0.0,1.741
1380,138,!138,21.187,29.092,2991.587,1.133,969.843,69.255,866.743,1637.076,876422475#0_0,0.0,0.0
1381,125,!125,7.906,5.415,2370.677,0.814,768.548,61.465,882.567,2362.471,-506648334#12_0,0.0,0.341
1381,126,!126,6.614,0.0,0.0,0.0,0.0,51.867,903.814,2513.711,1208491992#2_1,0.0,-4.5
1381,127,!127,4.332,0.0,0.0,0.0,0.0,48.994,667.6,2567.049,:4602826409_6_0,0.0,-2.763
1381,135,!135,8.518,22.682,4970.138,1.533,1611.239,66.576,573.618,2572.548,:4598734346_2_0,0.0,1.564
1381,136,!136,12.895,0.0,0.0,0.0,0.0,61.776,427.051,2437.639,1116251857_0,0.0,-1.142
1381,137,!137,13.455,91.152,9845.022,3.464,3191.591,72.962,600.225,2428.814,464275053#10_0,0.0,2.524
1381,138,!138,20.612,0.0,0.0,0.0,0.0,68.083,846.222,1639.039,876422475#0_0,0.0,-0.575
1382,125,!125,5.625,0.0,0.0,0.0,0.0,51.952,877.203,2363.696,:3725790122_3_0,0.0,-2.281
1382,126,!126,4.83,0.0,0.0,0.0,0.0,52.022,903.255,2518.483,:3725790429_2_0,0.0,-1.784
1382,127,!127,6.739,20.954,5859.143,1.63,1899.424,69.297,661.107,2567.209,:4602826409_16_0,0.0,2.406
1382,136,!136,14.043,49.945,5783.295,2.08,1874.857,67.993,437.602,2446.848,1116251857_0,0.0,1.148
1382,137,!137,12.833,0.0,0.0,0.0,0.0,62.506,590.377,2420.588,464275053#10_0,0.0,-0.622
1382,138,!138,20.34,5.143,1539.598,0.527,499.139,68.317,825.976,1640.981,:8154502679_0_0,0.0,-0.272
1383,125,!125,5.531,0.0,1483.425,0.591,480.92,58.31,875.529,2368.708,368732203#0_0,0.0,-0.094
1383,126,!126,4.664,0.0,1375.211,0.574,445.841,57.476,899.95,2521.231,368732259#0_0,0.0,-0.166
1383,127,!127,8.937,34.36,6481.296,1.982,2101.127,69.426,654.187,2561.583,-464275473#0_0,0.0,2.199
1383,136,!136,13.187,0.0,0.0,0.0,0.0,62.413,446.967,2456.132,1116251857_0,0.0,-0.856
1383,137,!137,13.768,40.459,5013.259,1.797,1625.226,67.122,579.81,2411.763,464275053#10_0,0.0,0.935
1383,138,!138,20.121,8.665,1770.181,0.625,573.889,68.262,805.956,1642.951,876422475#1_0,0.0,-0.219
1384,125,!125,7.795,26.645,6082.99,1.778,1971.998,69.165,875.842,2376.498,368732203#0_0,0.0,2.264
1384,126,!126,6.907,20.611,5647.447,1.594,1830.798,68.668,893.096,2522.055,368732259#0_0,0.0,2.243
1384,127,!127,10.592,37.631,5937.112,1.943,1924.719,68.003,646.373,2554.431,-464275473#0_0,0.0,1.654
1384,136,!136,13.643,23.33,3471.99,1.253,1125.576,65.579,456.657,2465.737,1116251857_0,0.0,0.456
1384,137,!137,13.819,9.857,2215.087,0.814,718.112,64.638,569.205,2402.905,464275053#10_0,0.0,0.051
1384,138,!138,21.086,107.326,7816.732,3.18,2534.047,71.364,784.973,1645.027,876422475#1_0,0.0,0.966
1385,125,!125,9.466,30.031,5542.575,1.753,1796.815,67.495,876.221,2385.958,368732203#0_0,0.0,1.671
1385,126,!126,4.789,0.0,0.0,0.0,0.0,51.108,888.343,2522.627,368732259#0_0,0.0,-2.118
1385,127,!127,12.228,50.407,6558.846,2.247,2126.275,68.786,637.353,2546.174,-464275473#0_0,0.0,1.636
1385,136,!136,13.705,9.996,2237.899,0.821,725.507,64.585,461.822,2478.262,1116251857_0,0.0,0.062
1385,137,!137,10.622,0.0,0.0,0.0,0.0,58.047,561.053,2396.096,464275053#10_0,0.0,-3.197
1385,138,!138,20.583,0.0,0.0,0.0,0.0,68.152,764.491,1647.053,876422475#1_0,0.0,-0.504
1386,125,!125,11.71,61.293,7995.116,2.679,2591.886,70.958,876.69,2397.66,368732203#0_0,0.0,2.244
1386,126,!126,6.119,9.818,3816.49,1.113,1237.241,64.405,882.259,2523.267,:cluster_3725790432_3725790440_7_0,0.0,1.329
1386,127,!127,13.851,65.164,7231.0,2.581,2344.175,69.594,627.136,2536.821,-464275473#0_0,0.0,1.623
1386,136,!136,13.424,0.0,1151.926,0.443,373.455,63.617,467.85,2489.389,1116251857_0,0.0,-0.281
1386,137,!137,6.122,0.0,0.0,0.0,0.0,50.939,556.355,2392.172,464275053#10_0,0.0,-4.5
1386,138,!138,21.062,67.54,5370.937,2.142,1741.175,70.131,743.532,1649.126,876422475#1_0,0.0,0.479
1387,125,!125,13.65,73.98,8135.546,2.885,2637.411,70.705,877.24,2411.302,:4594098411_3_0,0.0,1.94
1387,126,!126,8.483,33.045,6612.559,1.98,2143.677,69.916,873.817,2524.096,:cluster_3725790432_3725790440_7_0,0.0,2.365
1387,127,!127,14.7,43.355,5007.17,1.828,1623.252,67.4,616.291,2526.895,-464275473#0_0,0.0,0.85
1387,136,!136,13.041,0.0,0.0,0.0,0.0,63.12,480.752,2491.287,1116251857_0,0.0,-0.383
1387,137,!137,8.428,31.839,6464.647,1.934,2095.727,69.641,549.552,2387.227,:cluster_2929034394_7243109539_1_0,0.0,2.306
1387,138,!138,20.554,0.0,0.0,0.0,0.0,68.129,723.078,1651.149,876422475#1_0,0.0,-0.508
1388,125,!125,14.072,23.854,3443.473,1.251,1116.331,65.761,877.809,2425.361,368732203#1_0,0.0,0.423
1388,126,!126,10.347,39.938,6350.393,2.053,2058.696,68.722,863.503,2524.912,368732259#1_0,0.0,1.864
1388,127,!127,15.053,25.065,3386.904,1.247,1097.993,66.206,605.187,2516.731,-464275473#0_0,0.0,0.352
1388,136,!136,10.648,0.0,0.0,0.0,0.0,58.422,491.287,2492.837,1116251857_0,0.0,-2.393
1388,137,!137,10.366,41.552,6539.62,2.112,2120.04,69.035,539.653,2384.459,:cluster_2929034394_7243109539_1_0,0.0,1.938
1388,138,!138,20.426,16.299,2243.324,0.82,727.272,68.591,702.752,1653.159,876422475#1_0,0.0,-0.128
1389,125,!125,11.205,0.0,0.0,0.0,0.0,58.826,878.261,2436.552,368732203#1_0,0.0,-2.867
1389,126,!126,10.778,13.008,2926.784,1.019,948.829,63.64,852.755,2525.714,368732259#1_0,0.0,0.431
1389,127,!127,14.62,0.0,0.0,0.0,0.0,64.217,594.402,2506.858,-464275473#0_0,0.0,-0.433
1389,136,!136,6.89,0.0,0.0,0.0,0.0,52.577,498.104,2493.84,1116251857_0,0.0,-3.758
1389,137,!137,9.897,0.0,0.0,0.0,0.0,60.42,529.778,2384.358,:cluster_2929034394_7243109539_1_0,0.0,-0.469
1389,138,!138,20.847,61.2,5014.103,1.987,1625.498,69.878,682.008,1655.211,876422475#1_0,0.0,0.421
1390,125,!125,7.199,0.0,0.0,0.0,0.0,53.014,878.328,2443.741,:cluster_3725789299_4594098417_6_0,0.0,-4.006
1390,126,!126,10.255,0.0,0.0,0.0,0.0,60.585,842.529,2526.476,368732259#1_0,0.0,-0.524
1390,127,!127,15.132,32.092,3958.583,1.458,1283.32,66.679,583.239,2496.64,-464275473#0_0,0.0,0.512
1390,136,!136,8.396,21.267,4810.588,1.482,1559.516,66.278,506.105,2496.305,:4594127049_17_0,0.0,1.506
1390,137,!137,7.787,0.0,0.0,0.0,0.0,55.195,522.027,2385.101,-506648334#2_0,0.0,-2.11
1390,138,!138,20.01,0.0,0.0,0.0,0.0,67.421,662.096,1657.181,876422475#1_0,0.0,-0.837
1390,139,!139,8.33,1.768,1720.168,0.643,557.667,60.57,679.752,2369.913,506648334#7_0,0.0,0.0
1391,125,!125,7.043,0.0,1392.46,0.562,451.431,59.122,876.484,2450.307,:cluster_3725789299_4594098417_18_0,0.0,-0.156
1391,126,!126,11.175,25.339,4261.232,1.448,1381.432,65.545,831.385,2527.297,:3725790435_1_0,0.0,0.921
1391,136,!136,9.748,26.354,4909.303,1.584,1591.521,66.359,514.892,2500.494,:4594127049_17_0,0.0,1.351
1391,137,!137,8.284,7.988,2726.467,0.915,883.888,62.272,513.767,2385.683,-506648334#2_0,0.0,0.497
1391,138,!138,20.89,98.251,7306.647,2.957,2368.689,71.025,641.308,1659.237,876422475#1_0,0.0,0.88
1391,139,!139,8.889,10.245,2943.106,0.986,954.119,62.874,688.626,2369.431,506648334#7_0,0.0,0.559
1392,125,!125,6.817,0.0,0.0,0.0,0.0,58.718,870.561,2448.849,:cluster_3725789299_4594098417_18_0,0.0,-0.225
1392,126,!126,10.283,0.0,0.0,0.0,0.0,59.822,821.13,2527.982,:3725790435_1_0,0.0,-0.893
1392,136,!136,11.721,54.576,7262.671,2.442,2354.442,69.857,524.067,2507.753,-464278500_0,0.0,1.973
1392,137,!137,7.245,0.0,0.0,0.0,0.0,56.608,506.528,2385.976,-506648334#2_0,0.0,-1.039
1392,138,!138,21.059,42.277,3814.141,1.482,1236.497,69.485,620.352,1661.31,876422475#1_0,0.0,0.169
1392,139,!139,8.749,0.085,1441.211,0.566,467.235,60.43,697.273,2370.04,:8169981781_7_0,0.0,-0.14
1393,125,!125,7.04,3.092,2073.471,0.729,672.199,60.479,865.226,2444.268,-368732307#3_0,0.0,0.223
1393,126,!126,10.243,2.525,1713.815,0.642,555.608,61.837,810.91,2528.634,368732259#2_0,0.0,-0.04
1393,136,!136,13.332,59.742,6965.001,2.455,2257.943,69.278,534.136,2516.492,-464278500_0,0.0,1.612
1393,137,!137,7.481,3.704,2131.829,0.747,691.118,60.813,499.052,2386.279,-506648334#2_0,0.0,0.236
1393,138,!138,20.977,21.682,2549.415,0.946,826.501,68.996,599.477,1663.374,876422475#1_0,0.0,-0.081
1393,139,!139,10.698,44.592,6716.184,2.191,2177.279,69.244,706.399,2375.53,:8169981781_7_0,0.0,1.948
1394,125,!125,9.046,32.34,6113.404,1.887,1981.864,68.669,858.721,2437.983,:4594098415_1_0,0.0,2.006
1394,126,!126,11.414,32.513,4987.628,1.69,1616.916,66.589,799.51,2529.289,368732259#2_0,0.0,1.172
1394,136,!136,13.283,5.565,1857.217,0.688,602.097,64.023,544.167,2525.199,-464278500_0,0.0,-0.05
1394,137,!137,7.263,0.0,0.0,0.0,0.0,59.07,491.795,2386.572,-506648334#2_0,0.0,-0.218
1394,138,!138,20.162,0.0,0.0,0.0,0.0,67.54,579.414,1665.359,876422475#1_0,0.0,-0.816
1394,139,!139,11.12,13.77,2954.069,1.033,957.675,63.835,714.884,2382.715,-464275041_0,0.0,0.422
1395,125,!125,11.091,50.259,7147.91,2.356,2317.237,69.835,850.752,2430.282,-368732307#2_0,0.0,2.045
1395,126,!126,11.239,0.28,1406.856,0.544,456.098,62.214,788.287,2529.949,:4594098416_1_0,0.0,-0.176
1395,136,!136,13.097,1.034,1433.553,0.542,464.753,63.578,554.058,2533.785,-464278500_0,0.0,-0.186
1395,137,!137,7.95,9.496,3056.099,0.995,990.747,62.784,483.851,2386.893,-506648334#2_0,0.0,0.687
1395,138,!138,21.044,100.08,7381.092,2.993,2392.823,71.114,558.473,1667.432,876422475#1_0,0.0,0.882
1395,139,!139,13.202,73.505,8337.044,2.919,2702.733,71.04,724.893,2391.323,-464275041_0,0.0,2.082
1396,125,!125,13.679,96.537,10192.924,3.608,3304.374,73.336,840.913,2420.768,:4594098413_1_0,0.0,2.588
1396,126,!126,10.894,0.0,0.0,0.0,0.0,61.53,777.413,2530.633,:4594098416_1_0,0.0,-0.345
1396,136,!136,12.839,0.0,1211.56,0.468,392.787,63.229,563.754,2542.201,-464278500_0,0.0,-0.258
1396,137,!137,7.634,0.0,0.0,0.0,0.0,59.032,476.223,2387.202,-506648334#2_0,0.0,-0.316
1396,138,!138,20.384,0.0,0.0,0.0,0.0,67.845,538.189,1669.439,876422475#1_0,0.0,-0.66
1396,139,!139,14.253,47.972,5539.078,2.003,1795.686,67.786,735.699,2400.616,-464275041_0,0.0,1.051
1397,125,!125,13.883,15.391,2710.604,0.989,878.749,65.059,830.929,2411.121,-368732307#1_0,0.0,0.204
1397,126,!126,10.988,6.123,2090.9,0.76,677.852,62.755,766.448,2531.337,368732259#3_0,0.0,0.093
1397,136,!136,11.872,0.0,0.0,0.0,0.0,61.121,572.719,2549.983,-464278500_0,0.0,-0.967
1397,137,!137,7.637,1.391,1698.475,0.637,550.635,60.09,468.592,2387.51,-506648334#2_0,0.0,0.003
1397,138,!138,20.893,68.61,5466.477,2.179,1772.147,70.103,517.398,1671.496,876422475#1_0,0.0,0.509
1397,139,!139,14.88,35.539,4299.04,1.577,1393.689,66.846,746.98,2410.319,-464275041_0,0.0,0.628
1398,125,!125,11.002,0.0,0.0,0.0,0.0,58.592,823.019,2403.479,-368732307#1_0,0.0,-2.881
1398,126,!126,8.836,0.0,0.0,0.0,0.0,56.471,757.634,2531.938,368732259#3_0,0.0,-2.152
1398,136,!136,7.372,0.0,0.0,0.0,0.0,53.193,578.287,2554.816,-464278500_0,0.0,-4.5
1398,137,!137,7.344,0.0,0.0,0.0,0.0,58.883,461.254,2387.807,-506648334#2_0,0.0,-0.293
1398,138,!138,20.952,32.877,3243.953,1.24,1051.655,69.221,496.565,1673.811,:cluster_11155666524_8156905429_4_0,0.0,0.059
1398,139,!139,14.434,0.0,0.0,0.0,0.0,64.055,757.923,2419.731,-464275041_0,0.0,-0.446
1399,125,!125,6.502,0.0,0.0,0.0,0.0,51.66,817.414,2400.961,:3725790240_0_0,0.0,-4.5
1399,126,!126,5.241,0.0,0.0,0.0,0.0,49.62,752.405,2532.201,:cluster_3725790437_4594098414_6_0,0.0,-3.595
1399,136,!136,6.919,0.0,0.0,0.0,0.0,58.031,583.925,2558.688,:4594127048_3_0,0.0,-0.453
1399,137,!137,8.055,10.056,3121.637,1.015,1011.993,62.937,453.206,2388.133,-506648334#2_0,0.0,0.711
1399,138,!138,20.469,0.0,0.0,0.0,0.0,68.108,476.234,1676.191,876422475#3_0,0.0,-0.483
1399,139,!139,10.984,0.0,0.0,0.0,0.0,58.41,766.251,2426.893,-464275041_0,0.0,-3.45
1400,125,!125,5.867,0.0,0.0,0.0,0.0,56.589,812.918,2404.532,-368732296#3_0,0.0,-0.635
1400,126,!126,5.977,5.468,2824.152,0.886,915.549,61.866,746.565,2531.512,:cluster_3725790437_4594098414_6_0,0.0,0.736
1400,136,!136,5.949,0.0,0.0,0.0,0.0,55.57,589.322,2557.06,-464275476#0_0,0.0,-0.97
1400,137,!137,7.246,0.0,0.0,0.0,0.0,57.227,445.966,2388.426,-506648334#2_0,0.0,-0.809
1400,138,!138,20.99,70.309,5554.463,2.218,1800.67,70.184,455.376,1678.532,876422475#3_0,0.0,0.521
1400,139,!139,7.23,0.0,0.0,0.0,0.0,53.147,771.732,2431.607,-464275041_0,0.0,-3.755
1400,140,!140,13.89,8.198,2058.856,0.759,667.465,64.568,493.134,2496.348,-1116251857_0,0.0,0.0
1401,125,!125,8.011,26.781,5946.002,1.76,1927.591,68.756,807.623,2410.549,-368732296#3_0,0.0,2.144
1401,126,!126,5.355,0.0,0.0,0.0,0.0,56.233,744.546,2527.35,:cluster_3725790437_4594098414_6_0,0.0,-0.621
1401,136,!136,8.197,29.359,6238.151,1.853,2022.3,69.287,595.204,2551.358,-464275476#0_0,0.0,2.248
1401,137,!137,7.439,3.222,2048.478,0.726,664.098,60.63,438.532,2388.726,-506648334#2_0,0.0,0.194
1401,138,!138,20.676,2.437,1363.099,0.449,441.923,68.461,434.796,1680.52,876422475#3_0,0.0,-0.314
1401,139,!139,6.865,0.0,0.0,0.0,0.0,58.283,777.185,2435.722,:4594098401_3_0,0.0,-0.364
1401,140,!140,15.807,99.816,9232.239,3.448,2992.935,71.724,477.494,2494.048,-1116251857_0,0.0,1.917
1402,125,!125,10.072,41.429,6701.441,2.138,2172.498,69.397,800.968,2418.113,:4594098403_0_0,0.0,2.061
1402,126,!126,4.885,0.0,0.0,0.0,0.0,56.442,746.838,2523.132,:cluster_3725790437_4594098414_6_0,0.0,-0.47
1402,137,!137,7.776,5.168,2349.404,0.807,761.651,61.367,430.763,2389.04,-506648334#2_0,0.0,0.337
1402,138,!138,20.101,0.0,0.0,0.0,0.0,67.765,414.788,1682.452,876422475#3_0,0.0,-0.575
1402,139,!139,6.955,1.822,1829.252,0.669,593.029,59.933,783.236,2433.426,368732296#2_0,0.0,0.089
1402,140,!140,15.065,0.0,0.0,0.0,0.0,64.068,463.428,2490.446,-1116251857_0,0.0,-0.742
1403,125,!125,11.971,55.092,7178.899,2.434,2327.284,69.686,793.06,2427.102,-368732296#2_0,0.0,1.899
1403,126,!126,5.236,2.2,2139.708,0.725,693.669,59.89,749.995,2518.964,-464275050_0,0.0,0.351
1403,137,!137,5.39,0.0,0.0,0.0,0.0,51.411,425.396,2389.425,:cluster_10209433771_7243109542_4_0,0.0,-2.386
1403,138,!138,20.188,31.648,3236.198,1.235,1049.14,68.821,394.694,1684.393,876422475#3_0,0.0,0.087
1403,139,!139,8.861,29.544,5819.001,1.791,1886.424,68.161,789.089,2426.775,368732296#2_0,0.0,1.906
1403,140,!140,15.948,53.541,5506.021,2.057,1784.969,68.236,457.607,2475.788,-1116251857_0,0.0,0.883
1404,125,!125,13.961,79.364,8459.922,3.023,2742.568,71.06,783.839,2437.588,:4594098401_0_0,0.0,1.99
1404,126,!126,7.31,21.502,5513.323,1.593,1787.321,68.131,754.654,2513.331,-464275050_0,0.0,2.074
1404,137,!137,5.926,4.081,2495.552,0.812,809.026,61.025,421.534,2393.192,:cluster_10209433771_7243109542_4_0,0.0,0.535
1404,138,!138,20.911,85.88,6534.304,2.631,2118.313,70.626,373.881,1686.403,876422475#3_0,0.0,0.723
1404,140,!140,15.115,0.0,0.0,0.0,0.0,63.983,449.701,2463.355,-1116251857_0,0.0,-0.833
1405,125,!125,14.031,10.991,2298.545,0.844,745.167,64.831,774.573,2448.121,-368732296#1_0,0.0,0.07
1405,126,!126,9.224,32.23,5987.181,1.865,1940.946,68.371,760.533,2506.223,-464275050_0,0.0,1.914
1405,137,!137,5.976,0.984,1721.24,0.641,558.014,59.15,421.863,2399.145,1116251857_0,0.0,0.051
1405,138,!138,20.232,0.0,0.0,0.0,0.0,67.728,353.738,1688.293,876422475#3_0,0.0,-0.679
1405,140,!140,15.218,15.152,2542.1,0.938,824.124,65.712,438.897,2452.637,-1116251857_0,0.0,0.103
1406,125,!125,9.734,0.0,0.0,0.0,0.0,56.723,768.147,2455.43,-368732296#1_0,0.0,-4.297
1406,126,!126,11.366,55.181,7538.739,2.503,2443.937,70.368,767.777,2497.465,-464275050_0,0.0,2.142
1406,137,!137,7.767,21.228,5157.424,1.536,1671.949,67.148,422.653,2406.872,1116251857_0,0.0,1.791
1406,138,!138,20.519,48.6,4273.684,1.671,1385.47,69.408,333.307,1690.198,876422475#3_0,0.0,0.287
1406,140,!140,14.893,0.0,0.0,0.0,0.0,64.61,427.879,2442.634,-1116251857_0,0.0,-0.324
1407,125,!125,5.415,0.0,0.0,0.0,0.0,49.564,764.308,2459.228,:3725789306_1_0,0.0,-4.319
1407,126,!126,10.872,0.0,0.0,0.0,0.0,61.164,774.706,2489.088,-464275050_0,0.0,-0.494
1407,137,!137,9.746,37.269,6360.611,2.012,2062.006,68.898,423.645,2416.567,1116251857_0,0.0,1.979
1407,138,!138,20.38,15.313,2183.166,0.796,707.77,68.546,313.016,1692.097,876422475#3_0,0.0,-0.139
1407,140,!140,15.152,21.522,3077.48,1.134,997.684,66.036,421.748,2429.487,-1116251857_0,0.0,0.259
1408,125,!125,7.361,20.532,5295.517,1.542,1716.714,67.607,757.429,2460.509,:3725789306_9_0,0.0,1.946
1408,126,!126,10.849,3.411,1784.972,0.664,578.676,62.328,781.621,2480.728,-464275050_0,0.0,-0.023
1408,137,!137,12.314,77.044,9248.488,3.148,2998.206,72.593,424.899,2428.818,1116251857_0,0.0,2.568
1408,138,!138,20.299,19.468,2451.344,0.908,794.707,68.592,292.808,1694.021,876422475#3_0,0.0,-0.081
1408,140,!140,14.462,0.0,0.0,0.0,0.0,63.68,420.279,2415.098,-1116251857_0,0.0,-0.69
1409,125,!125,7.547,3.259,2042.474,0.725,662.151,60.675,751.253,2456.247,-464275044#2_0,0.0,0.186
1409,126,!126,10.176,0.0,0.0,0.0,0.0,60.179,788.106,2472.887,-464275050_0,0.0,-0.673
1409,137,!137,12.835,22.206,3518.896,1.252,1140.782,65.251,429.826,2440.1,1116251857_0,0.0,0.521
1409,138,!138,20.701,58.689,4880.573,1.929,1582.21,69.755,272.201,1695.983,876422475#3_0,0.0,0.402
1409,140,!140,10.605,0.0,0.0,0.0,0.0,57.884,419.201,2404.547,-1116251857_0,0.0,-3.858
