time,segment_id,speed,street,direction,from_street,to_street,length,street_heading,bus_count,message_count,hour,day_of_week,month,record_id,start_latitude,start_longitude,end_latitude,end_longitude,start_location,end_location,comments
2026-04-30T00:40:02.000,88,24,Pulaski,SB,Armitage,North Ave,0.5,N,1,3,0,5,4,0088-202604300540,41.917169067,-87.7268100624,41.9098896012,-87.726581748,"{'type': 'Point', 'coordinates': [-87.7268100624, 41.917169067]}","{'type': 'Point', 'coordinates': [-87.726581748, 41.9098896012]}",
2026-04-30T00:40:02.000,87,25,Pulaski,SB,North Ave,Grand,0.5,N,1,1,0,5,4,0087-202604300540,41.9098896012,-87.726581748,41.9061589395,-87.7266587113,"{'type': 'Point', 'coordinates': [-87.726581748, 41.9098896012]}","{'type': 'Point', 'coordinates': [-87.7266587113, 41.9061589395]}",
2026-04-30T00:40:02.000,86,26,Pulaski,SB,Grand,Division,0.24,N,1,2,0,5,4,0086-202604300540,41.9061589395,-87.7266587113,41.9026743655,-87.72655391580001,"{'type': 'Point', 'coordinates': [-87.7266587113, 41.9061589395]}","{'type': 'Point', 'coordinates': [-87.7265539158, 41.9026743655]}",
2026-04-30T00:40:02.000,85,24,Pulaski,SB,Division,Chicago,0.5,N,2,12,0,5,4,0085-202604300540,41.9026743655,-87.72655391580001,41.8953705621,-87.72633140960001,"{'type': 'Point', 'coordinates': [-87.7265539158, 41.9026743655]}","{'type': 'Point', 'coordinates': [-87.7263314096, 41.8953705621]}",
2026-04-30T00:40:02.000,82,16,Pulaski,SB,Washington,Van Buren,0.46,N,1,10,0,5,4,0082-202604300540,41.8819403523,-87.7259576089,41.8752792694,-87.7257294016,"{'type': 'Point', 'coordinates': [-87.7259576089, 41.8819403523]}","{'type': 'Point', 'coordinates': [-87.7257294016, 41.8752792694]}",
2026-04-30T00:40:02.000,81,26,Pulaski,SB,Van Buren,Roosevelt,0.62,S,1,1,0,5,4,0081-202604300540,41.8752792694,-87.7257294016,41.8661750444,-87.7254211571,"{'type': 'Point', 'coordinates': [-87.7257294016, 41.8752792694]}","{'type': 'Point', 'coordinates': [-87.7254211571, 41.8661750444]}",
2026-04-30T00:40:02.000,80,-1,Pulaski,SB,Roosevelt,16th,0.5,S,0,0,0,5,4,0080-202604300540,41.8661750444,-87.7254211571,41.858871241,-87.7252056371,"{'type': 'Point', 'coordinates': [-87.7254211571, 41.8661750444]}","{'type': 'Point', 'coordinates': [-87.7252056371, 41.858871241]}",
2026-04-30T00:40:02.000,79,-1,Pulaski,SB,16th,Cermak,0.5,S,0,0,0,5,4,0079-202604300540,41.858871241,-87.7252056371,41.8515494772,-87.7250091595,"{'type': 'Point', 'coordinates': [-87.7252056371, 41.858871241]}","{'type': 'Point', 'coordinates': [-87.7250091595, 41.8515494772]}",
2026-04-30T00:40:02.000,78,-1,Pulaski,SB,Cermak,26th,0.5,S,0,0,0,5,4,0078-202604300540,41.8515494772,-87.7250091595,41.8442580766,-87.72480373110001,"{'type': 'Point', 'coordinates': [-87.7250091595, 41.8515494772]}","{'type': 'Point', 'coordinates': [-87.7248037311, 41.8442580766]}",
2026-04-30T00:40:02.000,77,25,Pulaski,SB,26th,31st,0.5,S,1,8,0,5,4,0077-202604300540,41.8442580766,-87.72480373110001,41.8368851841,-87.7246009792,"{'type': 'Point', 'coordinates': [-87.7248037311, 41.8442580766]}","{'type': 'Point', 'coordinates': [-87.7246009792, 41.8368851841]}",
2026-04-30T00:40:02.000,76,33,Pulaski,SB,31st,I-55 Expy,0.95,S,1,16,0,5,4,0076-202604300540,41.8368851841,-87.7246009792,41.8229936666,-87.7243007082,"{'type': 'Point', 'coordinates': [-87.7246009792, 41.8368851841]}","{'type': 'Point', 'coordinates': [-87.7243007082, 41.8229936666]}",
2026-04-30T00:40:02.000,75,33,Pulaski,SB,I-55 Expy,43rd,0.53,S,1,7,0,5,4,0075-202604300540,41.8229936666,-87.7243007082,41.815198411,-87.7241121224,"{'type': 'Point', 'coordinates': [-87.7243007082, 41.8229936666]}","{'type': 'Point', 'coordinates': [-87.7241121224, 41.815198411]}",
2026-04-30T00:40:02.000,74,29,Pulaski,SB,43rd,47th,0.5,S,1,12,0,5,4,0074-202604300540,41.815198411,-87.7241121224,41.8078865428,-87.7238367819,"{'type': 'Point', 'coordinates': [-87.7241121224, 41.815198411]}","{'type': 'Point', 'coordinates': [-87.7238367819, 41.8078865428]}",
2026-04-30T00:40:02.000,73,27,Pulaski,SB,47th,Archer,0.38,S,1,3,0,5,4,0073-202604300540,41.8078865428,-87.7238367819,41.8023203612,-87.72367443040001,"{'type': 'Point', 'coordinates': [-87.7238367819, 41.8078865428]}","{'type': 'Point', 'coordinates': [-87.7236744304, 41.8023203612]}",
2026-04-30T00:40:02.000,72,26,Pulaski,SB,Archer,55th,0.62,S,1,2,0,5,4,0072-202604300540,41.8023203612,-87.72367443040001,41.793207314,-87.7234089919,"{'type': 'Point', 'coordinates': [-87.7236744304, 41.8023203612]}","{'type': 'Point', 'coordinates': [-87.7234089919, 41.793207314]}",
2026-04-30T00:40:02.000,71,27,Pulaski,SB,55th,59th,0.5,S,1,10,0,5,4,0071-202604300540,41.793207314,-87.7234089919,41.7859394995,-87.7232114423,"{'type': 'Point', 'coordinates': [-87.7234089919, 41.793207314]}","{'type': 'Point', 'coordinates': [-87.7232114423, 41.7859394995]}",
2026-04-30T00:40:02.000,70,25,Pulaski,SB,59th,63rd,0.5,S,1,12,0,5,4,0070-202604300540,41.7859394995,-87.7232114423,41.7786611581,-87.7230100127,"{'type': 'Point', 'coordinates': [-87.7232114423, 41.7859394995]}","{'type': 'Point', 'coordinates': [-87.7230100127, 41.7786611581]}",
2026-04-30T00:40:02.000,69,23,Pulaski,SB,63rd,67th,0.5,S,1,12,0,5,4,0069-202604300540,41.7786611581,-87.7230100127,41.7713768755,-87.7228259157,"{'type': 'Point', 'coordinates': [-87.7230100127, 41.7786611581]}","{'type': 'Point', 'coordinates': [-87.7228259157, 41.7713768755]}",
2026-04-30T00:40:02.000,68,23,Pulaski,SB,67th,71st,0.5,S,1,10,0,5,4,0068-202604300540,41.7713768755,-87.7228259157,41.7641031795,-87.7226046555,"{'type': 'Point', 'coordinates': [-87.7228259157, 41.7713768755]}","{'type': 'Point', 'coordinates': [-87.7226046555, 41.7641031795]}",
2026-04-30T00:40:02.000,67,36,Pulaski,SB,71st,79th,1,S,2,9,0,5,4,0067-202604300540,41.7641031795,-87.7226046555,41.7495734287,-87.7221640524,"{'type': 'Point', 'coordinates': [-87.7226046555, 41.7641031795]}","{'type': 'Point', 'coordinates': [-87.7221640524, 41.7495734287]}",
2026-04-30T00:40:02.000,66,-1,Pulaski,SB,79th,83rd,0.5,S,0,0,0,5,4,0066-202604300540,41.7495734287,-87.7221640524,41.7421819618,-87.7219287929,"{'type': 'Point', 'coordinates': [-87.7221640524, 41.7495734287]}","{'type': 'Point', 'coordinates': [-87.7219287929, 41.7421819618]}",
2026-04-30T00:40:02.000,64,-1,Pulaski,SB,87th,91st,0.5,S,0,0,0,5,4,0064-202604300540,41.7348605537,-87.7216776788,41.7279279345,-87.721966073,"{'type': 'Point', 'coordinates': [-87.7216776788, 41.7348605537]}","{'type': 'Point', 'coordinates': [-87.721966073, 41.7279279345]}",Outside City
2026-04-30T00:40:02.000,65,-1,Pulaski,SB,83rd,87th,0.5,S,0,0,0,5,4,0065-202604300540,41.7421819618,-87.7219287929,41.7348605537,-87.7216776788,"{'type': 'Point', 'coordinates': [-87.7219287929, 41.7421819618]}","{'type': 'Point', 'coordinates': [-87.7216776788, 41.7348605537]}",IDOT Signals possible in this segment
2026-04-30T00:40:02.000,1,31,55th,EB,Pulaski,Central Park,0.5,W,1,3,0,5,4,0001-202604300540,41.7930671862,-87.7231602513,41.793140551,-87.7136071496,"{'type': 'Point', 'coordinates': [-87.7231602513, 41.7930671862]}","{'type': 'Point', 'coordinates': [-87.7136071496, 41.793140551]}",
2026-04-30T00:40:02.000,2,28,55th,EB,Central Park,Kedzie,0.5,W,1,3,0,5,4,0002-202604300540,41.793140551,-87.7136071496,41.7933767009,-87.7035554211,"{'type': 'Point', 'coordinates': [-87.7136071496, 41.793140551]}","{'type': 'Point', 'coordinates': [-87.7035554211, 41.7933767009]}",
2026-04-30T00:40:02.000,3,25,55th,EB,Kedzie,California,0.5,W,1,4,0,5,4,0003-202604300540,41.7933767009,-87.7035554211,41.7935536023,-87.693799302,"{'type': 'Point', 'coordinates': [-87.7035554211, 41.7933767009]}","{'type': 'Point', 'coordinates': [-87.693799302, 41.7935536023]}",
2026-04-30T00:40:02.000,4,32,55th,EB,California,Western,0.5,W,1,3,0,5,4,0004-202604300540,41.7935536023,-87.693799302,41.7937393759,-87.6840431555,"{'type': 'Point', 'coordinates': [-87.693799302, 41.7935536023]}","{'type': 'Point', 'coordinates': [-87.6840431555, 41.7937393759]}",
2026-04-30T00:40:02.000,5,30,Garfield,EB,Western,Damen,0.5,W,1,1,0,5,4,0005-202604300540,41.7937393759,-87.6840431555,41.7937791103,-87.6743019717,"{'type': 'Point', 'coordinates': [-87.6840431555, 41.7937393759]}","{'type': 'Point', 'coordinates': [-87.6743019717, 41.7937791103]}",
2026-04-30T00:40:02.000,6,-1,Garfield,EB,Damen,Ashland,0.5,W,0,0,0,5,4,0006-202604300540,41.7937791103,-87.6743019717,41.7938871572,-87.6645832406,"{'type': 'Point', 'coordinates': [-87.6743019717, 41.7937791103]}","{'type': 'Point', 'coordinates': [-87.6645832406, 41.7938871572]}",
2026-04-30T00:40:02.000,7,-1,Garfield,EB,Ashland,Racine,0.5,W,0,0,0,5,4,0007-202604300540,41.7938871572,-87.6645832406,41.7940346735,-87.6548756951,"{'type': 'Point', 'coordinates': [-87.6645832406, 41.7938871572]}","{'type': 'Point', 'coordinates': [-87.6548756951, 41.7940346735]}",
2026-04-30T00:40:02.000,8,19,Garfield,EB,Racine,Halsted,0.5,W,1,4,0,5,4,0008-202604300540,41.7940346735,-87.6548756951,41.7941646462,-87.6451618298,"{'type': 'Point', 'coordinates': [-87.6548756951, 41.7940346735]}","{'type': 'Point', 'coordinates': [-87.6451618298, 41.7941646462]}",
2026-04-30T00:40:02.000,9,20,Garfield,EB,Halsted,Dan Ryan Expy,0.72,W,1,14,0,5,4,0009-202604300540,41.7941646462,-87.6451618298,41.7943974487,-87.6311283131,"{'type': 'Point', 'coordinates': [-87.6451618298, 41.7941646462]}","{'type': 'Point', 'coordinates': [-87.6311283131, 41.7943974487]}",
2026-04-30T00:40:02.000,10,17,Garfield,EB,Dan Ryan Expy,State,0.27,W,1,8,0,5,4,0010-202604300540,41.7943974487,-87.6311283131,41.7945059819,-87.625702556,"{'type': 'Point', 'coordinates': [-87.6311283131, 41.7943974487]}","{'type': 'Point', 'coordinates': [-87.625702556, 41.7945059819]}",
2026-04-30T00:40:02.000,11,20,Garfield,EB,State,Dr Martin L King Jr,0.5,E,1,11,0,5,4,0011-202604300540,41.7945059819,-87.625702556,41.7946636061,-87.6159826042,"{'type': 'Point', 'coordinates': [-87.625702556, 41.7945059819]}","{'type': 'Point', 'coordinates': [-87.6159826042, 41.7946636061]}",
2026-04-30T00:40:02.000,12,-1,Archer,WB,Oak Park,Harlem,0.5,W,0,0,0,5,4,0012-202604300540,41.7922933877,-87.7915747868,41.7920840659,-87.801548143,"{'type': 'Point', 'coordinates': [-87.7915747868, 41.7922933877]}","{'type': 'Point', 'coordinates': [-87.801548143, 41.7920840659]}",IDOT Signal Possible
2026-04-30T00:40:02.000,13,-1,Archer,WB,Narragansett,Oak Park,0.5,W,0,0,0,5,4,0013-202604300540,41.7924861906,-87.7818044315,41.7922933877,-87.7915747868,"{'type': 'Point', 'coordinates': [-87.7818044315, 41.7924861906]}","{'type': 'Point', 'coordinates': [-87.7915747868, 41.7922933877]}",
2026-04-30T00:40:02.000,14,-1,55th,WB,Austin,Mobile,0.5,W,0,0,0,5,4,0014-202604300540,41.7926796968,-87.772065026,41.7924861906,-87.77935,"{'type': 'Point', 'coordinates': [-87.772065026, 41.7926796968]}","{'type': 'Point', 'coordinates': [-87.77935, 41.7924861906]}",
2026-04-30T00:40:02.000,15,-1,55th,WB,Central,Austin,0.5,W,0,0,0,5,4,0015-202604300540,41.7928797,-87.76223503,41.7926797,-87.77206503,"{'type': 'Point', 'coordinates': [-87.76223503, 41.7928797]}","{'type': 'Point', 'coordinates': [-87.77206503, 41.7926797]}",
2026-04-30T00:40:02.000,16,-1,55th,WB,Laramie,Central,0.5,W,0,0,0,5,4,0016-202604300540,41.79302504,-87.75250618,41.7928797,-87.76223503,"{'type': 'Point', 'coordinates': [-87.75250618, 41.79302504]}","{'type': 'Point', 'coordinates': [-87.76223503, 41.7928797]}",
2026-04-30T00:40:02.000,17,-1,55th,WB,Cicero,Laramie,0.54,W,0,0,0,5,4,0017-202604300540,41.7931681777,-87.7419834738,41.7930250391,-87.7525061843,"{'type': 'Point', 'coordinates': [-87.7419834738, 41.7931681777]}","{'type': 'Point', 'coordinates': [-87.7525061843, 41.7930250391]}",
2026-04-30T00:40:02.000,19,-1,Pulaski,NB,111th,107th,0.5,S,0,0,0,5,4,0019-202604300540,41.6912676378,-87.7201006039,41.6985611194,-87.7205138378,"{'type': 'Point', 'coordinates': [-87.7201006039, 41.6912676378]}","{'type': 'Point', 'coordinates': [-87.7205138378, 41.6985611194]}",IDOT Signals possible in this segment
2026-04-30T00:40:02.000,20,-1,Pulaski,NB,107th,103rd,0.5,S,0,0,0,5,4,0020-202604300540,41.6985611194,-87.7204446212,41.7059018917,-87.7207943736,"{'type': 'Point', 'coordinates': [-87.7204446212, 41.6985611194]}","{'type': 'Point', 'coordinates': [-87.7207943736, 41.7059018917]}",IDOT Signals possible in this segment
2026-04-30T00:40:02.000,21,-1,Pulaski,NB,103rd,99th,0.5,S,0,0,0,5,4,0021-202604300540,41.7059018917,-87.7207247188,41.7131708566,-87.7210108659,"{'type': 'Point', 'coordinates': [-87.7207247188, 41.7059018917]}","{'type': 'Point', 'coordinates': [-87.7210108659, 41.7131708566]}",IDOT Signals possible in this segment
2026-04-30T00:40:02.000,22,-1,Pulaski,NB,99th,95th,0.5,S,0,0,0,5,4,0022-202604300540,41.7131708566,-87.720941896,41.7205351179,-87.7212281119,"{'type': 'Point', 'coordinates': [-87.720941896, 41.7131708566]}","{'type': 'Point', 'coordinates': [-87.7212281119, 41.7205351179]}",Outside City
2026-04-30T00:40:02.000,23,-1,Pulaski,NB,95th,91st,0.5,S,0,0,0,5,4,0023-202604300540,41.7205351179,-87.7211582444,41.7279240361,-87.7216034956,"{'type': 'Point', 'coordinates': [-87.7211582444, 41.7205351179]}","{'type': 'Point', 'coordinates': [-87.7216034956, 41.7279240361]}",Outside City
2026-04-30T00:40:02.000,24,-1,Pulaski,NB,91st,87th,0.5,S,0,0,0,5,4,0024-202604300540,41.7279240361,-87.7215334269,41.7348566529,-87.7213107758,"{'type': 'Point', 'coordinates': [-87.7215334269, 41.7279240361]}","{'type': 'Point', 'coordinates': [-87.7213107758, 41.7348566529]}",Outside City
2026-04-30T00:40:02.000,25,-1,Pulaski,NB,87th,83rd,0.5,S,0,0,0,5,4,0025-202604300540,41.7348566529,-87.7212449539,41.742178062,-87.7215654587,"{'type': 'Point', 'coordinates': [-87.7212449539, 41.7348566529]}","{'type': 'Point', 'coordinates': [-87.7215654587, 41.742178062]}",IDOT Signals possible in this segment
2026-04-30T00:40:02.000,26,-1,Pulaski,NB,83rd,79th,0.5,S,0,0,0,5,4,0026-202604300540,41.742178062,-87.7214959848,41.7495695299,-87.721801291,"{'type': 'Point', 'coordinates': [-87.7214959848, 41.742178062]}","{'type': 'Point', 'coordinates': [-87.721801291, 41.7495695299]}",
2026-04-30T00:40:02.000,27,38,Pulaski,NB,79th,71st,1,S,1,6,0,5,4,0027-202604300540,41.7495695299,-87.7217311602,41.7640992823,-87.7223094048,"{'type': 'Point', 'coordinates': [-87.7217311602, 41.7495695299]}","{'type': 'Point', 'coordinates': [-87.7223094048, 41.7640992823]}",
2026-04-30T00:40:02.000,28,-1,Pulaski,NB,71st,67th,0.5,S,0,0,0,5,4,0028-202604300540,41.7640992823,-87.7221715979,41.7713729793,-87.7224617677,"{'type': 'Point', 'coordinates': [-87.7221715979, 41.7640992823]}","{'type': 'Point', 'coordinates': [-87.7224617677, 41.7713729793]}",
2026-04-30T00:40:02.000,29,-1,Pulaski,NB,67th,63rd,0.5,S,0,0,0,5,4,0029-202604300540,41.7713729793,-87.7223927753,41.7786572624,-87.722645881,"{'type': 'Point', 'coordinates': [-87.7223927753, 41.7713729793]}","{'type': 'Point', 'coordinates': [-87.722645881, 41.7786572624]}",
2026-04-30T00:40:02.000,30,27,Pulaski,NB,63rd,59th,0.5,S,2,9,0,5,4,0030-202604300540,41.7786572624,-87.7225767893,41.7859356046,-87.7228471654,"{'type': 'Point', 'coordinates': [-87.7225767893, 41.7786572624]}","{'type': 'Point', 'coordinates': [-87.7228471654, 41.7859356046]}",
2026-04-30T00:40:02.000,31,30,Pulaski,NB,59th,55th,0.5,S,2,6,0,5,4,0031-202604300540,41.7859356046,-87.722778136,41.7932034198,-87.7230445278,"{'type': 'Point', 'coordinates': [-87.722778136, 41.7859356046]}","{'type': 'Point', 'coordinates': [-87.7230445278, 41.7932034198]}",
2026-04-30T00:40:02.000,32,25,Pulaski,NB,55th,Archer,0.62,S,3,20,0,5,4,0032-202604300540,41.7932034198,-87.7229756027,41.802316468,-87.7233273471,"{'type': 'Point', 'coordinates': [-87.7229756027, 41.7932034198]}","{'type': 'Point', 'coordinates': [-87.7233273471, 41.802316468]}",
2026-04-30T00:40:02.000,33,28,Pulaski,NB,Archer,47th,0.38,S,3,14,0,5,4,0033-202604300540,41.802316468,-87.7232409373,41.8078826502,-87.7234560048,"{'type': 'Point', 'coordinates': [-87.7232409373, 41.802316468]}","{'type': 'Point', 'coordinates': [-87.7234560048, 41.8078826502]}",
2026-04-30T00:40:02.000,34,31,Pulaski,NB,47th,43rd,0.5,S,4,25,0,5,4,0034-202604300540,41.8078826502,-87.7234032253,41.8151945196,-87.7237477951,"{'type': 'Point', 'coordinates': [-87.7234032253, 41.8078826502]}","{'type': 'Point', 'coordinates': [-87.7237477951, 41.8151945196]}",
2026-04-30T00:40:02.000,35,29,Pulaski,NB,43rd,I-55 Expy,0.53,S,4,15,0,5,4,0035-202604300540,41.8151945196,-87.7236784823,41.8229897759,-87.723940876,"{'type': 'Point', 'coordinates': [-87.7236784823, 41.8151945196]}","{'type': 'Point', 'coordinates': [-87.723940876, 41.8229897759]}",
2026-04-30T00:40:02.000,36,30,Pulaski,NB,I-55 Expy,31st,0.95,S,2,18,0,5,4,0036-202604300540,41.8229897759,-87.7238669791,41.8368812942,-87.7242987603,"{'type': 'Point', 'coordinates': [-87.7238669791, 41.8229897759]}","{'type': 'Point', 'coordinates': [-87.7242987603, 41.8368812942]}",
2026-04-30T00:40:02.000,37,27,Pulaski,NB,31st,26th,0.5,S,3,20,0,5,4,0037-202604300540,41.8368812942,-87.7241670914,41.8442541875,-87.7244396463,"{'type': 'Point', 'coordinates': [-87.7241670914, 41.8368812942]}","{'type': 'Point', 'coordinates': [-87.7244396463, 41.8442541875]}",
2026-04-30T00:40:02.000,38,29,Pulaski,NB,26th,Cermak,0.5,S,3,16,0,5,4,0038-202604300540,41.8442541875,-87.7243697591,41.8515455888,-87.7246442132,"{'type': 'Point', 'coordinates': [-87.7243697591, 41.8442541875]}","{'type': 'Point', 'coordinates': [-87.7246442132, 41.8515455888]}",
2026-04-30T00:40:02.000,39,28,Pulaski,NB,Cermak,16th,0.5,S,2,14,0,5,4,0039-202604300540,41.8515455888,-87.7245751041,41.8588673534,-87.7248408908,"{'type': 'Point', 'coordinates': [-87.7245751041, 41.8515455888]}","{'type': 'Point', 'coordinates': [-87.7248408908, 41.8588673534]}",
2026-04-30T00:40:02.000,40,26,Pulaski,NB,16th,Roosevelt,0.5,S,2,14,0,5,4,0040-202604300540,41.8588673534,-87.724771498,41.8661711575,-87.7250561494,"{'type': 'Point', 'coordinates': [-87.724771498, 41.8588673534]}","{'type': 'Point', 'coordinates': [-87.7250561494, 41.8661711575]}",
2026-04-30T00:40:02.000,41,26,Pulaski,NB,Roosevelt,Van Buren,0.62,S,1,1,0,5,4,0041-202604300540,41.8661711575,-87.7249869344,41.8752753838,-87.7253813295,"{'type': 'Point', 'coordinates': [-87.7249869344, 41.8661711575]}","{'type': 'Point', 'coordinates': [-87.7253813295, 41.8752753838]}",
2026-04-30T00:40:02.000,42,25,Pulaski,NB,Van Buren,Washington,0.46,S,1,4,0,5,4,0042-202604300540,41.8752753838,-87.7252950746,41.8819364677,-87.7255863086,"{'type': 'Point', 'coordinates': [-87.7252950746, 41.8752753838]}","{'type': 'Point', 'coordinates': [-87.7255863086, 41.8819364677]}",
2026-04-30T00:40:02.000,43,25,Pulaski,NB,Washington,Lake,0.24,N,1,1,0,5,4,0043-202604300540,41.8819364677,-87.7255232056,41.8854658549,-87.7256546637,"{'type': 'Point', 'coordinates': [-87.7255232056, 41.8819364677]}","{'type': 'Point', 'coordinates': [-87.7256546637, 41.8854658549]}",
2026-04-30T00:40:02.000,44,29,Pulaski,NB,Lake,Chicago,0.68,N,1,2,0,5,4,0044-202604300540,41.8854658549,-87.7256212259,41.8953666789,-87.725990629,"{'type': 'Point', 'coordinates': [-87.7256212259, 41.8854658549]}","{'type': 'Point', 'coordinates': [-87.725990629, 41.8953666789]}",
2026-04-30T00:40:02.000,45,-1,Pulaski,NB,Chicago,Division,0.5,N,0,0,0,5,4,0045-202604300540,41.8953666789,-87.7258968524,41.9026704832,-87.7261884496,"{'type': 'Point', 'coordinates': [-87.7258968524, 41.8953666789]}","{'type': 'Point', 'coordinates': [-87.7261884496, 41.9026704832]}",
2026-04-30T00:40:02.000,46,19,Pulaski,NB,Division,Grand,0.24,N,1,4,0,5,4,0046-202604300540,41.9026704832,-87.7261192748,41.9061550576,-87.7262570347,"{'type': 'Point', 'coordinates': [-87.7261192748, 41.9026704832]}","{'type': 'Point', 'coordinates': [-87.7262570347, 41.9061550576]}",
2026-04-30T00:40:02.000,47,19,Pulaski,NB,Grand,North Ave,0.5,N,1,5,0,5,4,0047-202604300540,41.9061550576,-87.7262240305,41.9098857185,-87.7261823777,"{'type': 'Point', 'coordinates': [-87.7262240305, 41.9061550576]}","{'type': 'Point', 'coordinates': [-87.7261823777, 41.9098857185]}",
2026-04-30T00:40:02.000,48,22,Pulaski,NB,North Ave,Armitage,0.5,N,1,12,0,5,4,0048-202604300540,41.9098857185,-87.7261470243,41.9171651852,-87.7264442053,"{'type': 'Point', 'coordinates': [-87.7261470243, 41.9098857185]}","{'type': 'Point', 'coordinates': [-87.7264442053, 41.9171651852]}",
2026-04-30T00:40:02.000,49,16,Pulaski,NB,Armitage,Fullerton,0.5,N,1,11,0,5,4,0049-202604300540,41.9171651852,-87.7263752552,41.9244829851,-87.7266541696,"{'type': 'Point', 'coordinates': [-87.7263752552, 41.9171651852]}","{'type': 'Point', 'coordinates': [-87.7266541696, 41.9244829851]}",
2026-04-30T00:40:02.000,50,28,Pulaski,NB,Fullerton,Diversey,0.5,N,1,12,0,5,4,0050-202604300540,41.9244829851,-87.7265848616,41.9317893922,-87.726864157,"{'type': 'Point', 'coordinates': [-87.7265848616, 41.9244829851]}","{'type': 'Point', 'coordinates': [-87.726864157, 41.9317893922]}",
2026-04-30T00:40:02.000,51,24,Pulaski,NB,Diversey,Milwaukee,0.65,N,1,6,0,5,4,0051-202604300540,41.9317893922,-87.726794963,41.9411668426,-87.7271516758,"{'type': 'Point', 'coordinates': [-87.726794963, 41.9317893922]}","{'type': 'Point', 'coordinates': [-87.7271516758, 41.9411668426]}",
2026-04-30T00:40:02.000,52,-1,Pulaski,NB,Milwaukee,Irving Park,0.85,N,0,0,0,5,4,0052-202604300540,41.9411668426,-87.7270628829,41.9536468185,-87.727551496,"{'type': 'Point', 'coordinates': [-87.7270628829, 41.9411668426]}","{'type': 'Point', 'coordinates': [-87.727551496, 41.9536468185]}",
2026-04-30T00:40:02.000,53,-1,Pulaski,NB,Irving Park,Elston,0.4,N,0,0,0,5,4,0053-202604300540,41.9536468185,-87.7274333564,41.9596128313,-87.7276617396,"{'type': 'Point', 'coordinates': [-87.7274333564, 41.9536468185]}","{'type': 'Point', 'coordinates': [-87.7276617396, 41.9596128313]}",
2026-04-30T00:40:02.000,54,25,Pulaski,NB,Elston,Lawrence,0.6,N,1,10,0,5,4,0054-202604300540,41.9596128313,-87.7276052579,41.9682413338,-87.7279253868,"{'type': 'Point', 'coordinates': [-87.7276052579, 41.9596128313]}","{'type': 'Point', 'coordinates': [-87.7279253868, 41.9682413338]}",
2026-04-30T00:40:02.000,55,21,Pulaski,NB,Lawrence,Foster,0.5,N,1,13,0,5,4,0055-202604300540,41.9682413338,-87.727843711,41.9755310394,-87.7281185167,"{'type': 'Point', 'coordinates': [-87.727843711, 41.9682413338]}","{'type': 'Point', 'coordinates': [-87.7281185167, 41.9755310394]}",
2026-04-30T00:40:02.000,56,29,Pulaski,NB,Foster,Bryn Mawr,0.5,N,1,7,0,5,4,0056-202604300540,41.9755310394,-87.7280495172,41.9828305605,-87.7283177717,"{'type': 'Point', 'coordinates': [-87.7280495172, 41.9755310394]}","{'type': 'Point', 'coordinates': [-87.7283177717, 41.9828305605]}",
2026-04-30T00:40:02.000,57,31,Pulaski,NB,Bryn Mawr,Peterson,0.5,N,1,8,0,5,4,0057-202604300540,41.9828305605,-87.7283177717,41.988652019,-87.7283177717,"{'type': 'Point', 'coordinates': [-87.7283177717, 41.9828305605]}","{'type': 'Point', 'coordinates': [-87.7283177717, 41.988652019]}",
2026-04-30T00:40:02.000,59,20,Pulaski,SB,107th,111th,0.5,S,1,12,0,5,4,0059-202604300540,41.6985650226,-87.7208769338,41.6912715426,-87.7205328337,"{'type': 'Point', 'coordinates': [-87.7208769338, 41.6985650226]}","{'type': 'Point', 'coordinates': [-87.7205328337, 41.6912715426]}",IDOT Signals possible in this segment
2026-04-30T00:40:02.000,60,32,Pulaski,SB,103rd,107th,0.5,S,1,1,0,5,4,0060-202604300540,41.7059057937,-87.7211571147,41.6985650226,-87.7208769338,"{'type': 'Point', 'coordinates': [-87.7211571147, 41.7059057937]}","{'type': 'Point', 'coordinates': [-87.7208769338, 41.6985650226]}",IDOT Signals possible in this segment
2026-04-30T00:40:02.000,61,-1,Pulaski,SB,99th,103rd,0.5,S,0,0,0,5,4,0061-202604300540,41.7131747577,-87.7213743744,41.7059057937,-87.7211571147,"{'type': 'Point', 'coordinates': [-87.7213743744, 41.7131747577]}","{'type': 'Point', 'coordinates': [-87.7211571147, 41.7059057937]}",IDOT Signals possible in this segment
2026-04-30T00:40:02.000,62,-1,Pulaski,SB,95th,99th,0.5,S,0,0,0,5,4,0062-202604300540,41.7205390182,-87.7215908065,41.7131747577,-87.7213743744,"{'type': 'Point', 'coordinates': [-87.7215908065, 41.7205390182]}","{'type': 'Point', 'coordinates': [-87.7213743744, 41.7131747577]}",Outside City
2026-04-30T00:40:02.000,63,-1,Pulaski,SB,91st,95th,0.5,S,0,0,0,5,4,0063-202604300540,41.7279279345,-87.721966073,41.7205390182,-87.7215908065,"{'type': 'Point', 'coordinates': [-87.721966073, 41.7279279345]}","{'type': 'Point', 'coordinates': [-87.7215908065, 41.7205390182]}",Outside City
2026-04-30T00:40:01.000,198,-1,North,WB,Austin,Narragansett,0.48,W,0,0,0,5,4,0198-202604300540,41.9093998422,-87.7756143071,41.909248873,-87.7849627555,"{'type': 'Point', 'coordinates': [-87.7756143071, 41.9093998422]}","{'type': 'Point', 'coordinates': [-87.7849627555, 41.909248873]}",IDOT Signals Possible
